origin_id,origin_type,dest_id,dest_type,distance_miles,transit_time_hours,lane_cost_usd,time_assumption,cost_assumption,mode
Washington DC,DC,CUST_537,Customer,1224.6779384345625,20.411298973909375,2449.355876869125,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_538,Customer,1328.1023403252882,22.13503900542147,2656.2046806505764,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_539,Customer,1285.7264149528853,21.42877358254809,2571.4528299057706,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_540,Customer,1425.1744381533608,23.752907302556014,2850.3488763067216,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_541,Customer,1350.1599873289956,22.50266645548326,2700.319974657991,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_542,Customer,1641.8540323258728,27.36423387209788,3283.7080646517456,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_543,Customer,1563.3392341922208,26.05565390320368,3126.6784683844417,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_544,Customer,1277.5430455946153,21.292384093243587,2555.0860911892305,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_545,Customer,1307.372264282895,21.78953773804825,2614.74452856579,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_546,Customer,1365.4209056758054,22.757015094596756,2730.841811351611,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_547,Customer,1388.7346568158569,23.145577613597613,2777.4693136317137,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_548,Customer,1420.0266670903984,23.667111118173306,2840.053334180797,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_549,Customer,1456.1445958795025,24.26907659799171,2912.289191759005,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_550,Customer,1302.4809768650907,21.708016281084845,2604.9619537301814,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_551,Customer,1266.2797218218916,21.10466203036486,2532.559443643783,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_552,Customer,1278.8658734070038,21.314431223450065,2557.7317468140077,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_553,Customer,1373.8881132856188,22.89813522142698,2747.7762265712377,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_554,Customer,1333.6663308102834,22.22777218017139,2667.332661620567,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_555,Customer,1623.4459407825932,27.057432346376554,3246.8918815651864,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_556,Customer,1188.3940309788334,19.806567182980555,2376.7880619576667,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_557,Customer,1283.7888400400786,21.396480667334643,2567.5776800801573,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_558,Customer,1373.5149335163806,22.891915558606343,2747.029867032761,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_559,Customer,1604.093185844875,26.734886430747917,3208.18637168975,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_560,Customer,1213.780444911303,20.22967408185505,2427.560889822606,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_561,Customer,1448.0578727358893,24.134297878931488,2896.1157454717786,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_562,Customer,1554.2938029459688,25.904896715766146,3108.5876058919375,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_563,Customer,1681.348791335615,28.022479855593584,3362.69758267123,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_564,Customer,1530.4935285274714,25.508225475457856,3060.987057054943,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_565,Customer,1523.495001616207,25.391583360270115,3046.990003232414,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_566,Customer,1245.351176847327,20.75585294745545,2490.702353694654,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_567,Customer,1157.2863317613521,19.288105529355867,2314.5726635227043,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_568,Customer,1432.4312738400336,23.87385456400056,2864.862547680067,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_569,Customer,1457.6383189137255,24.293971981895425,2915.276637827451,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_570,Customer,1220.2863799383802,20.338106332306335,2440.5727598767603,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_571,Customer,1115.9681347676133,18.599468912793554,2231.9362695352265,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_572,Customer,1277.1527683229433,21.285879472049054,2554.3055366458866,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_573,Customer,1261.4073528375814,21.023455880626354,2522.8147056751627,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_574,Customer,1324.084740021447,22.06807900035745,2648.169480042894,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_575,Customer,1384.2006127799339,23.0700102129989,2768.4012255598677,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_576,Customer,1274.4319233461881,21.2405320557698,2548.8638466923762,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_577,Customer,1626.7157105003093,27.11192850833849,3253.4314210006187,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_578,Customer,1346.3123391060233,22.438538985100386,2692.6246782120465,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_579,Customer,1324.9553384752096,22.082588974586827,2649.910676950419,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_580,Customer,1444.986398132851,24.083106635547516,2889.972796265702,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_581,Customer,1255.2975015555082,20.921625025925138,2510.5950031110165,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_582,Customer,1456.8830189847847,24.281383649746413,2913.7660379695694,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_583,Customer,1519.9576004686853,25.33262667447809,3039.9152009373706,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_584,Customer,1635.406875487869,27.25678125813115,3270.813750975738,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_585,Customer,1517.3090646899368,25.288484411498946,3034.6181293798736,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_586,Customer,1595.9385824197275,26.598976373662126,3191.877164839455,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_587,Customer,1724.5205219546306,28.742008699243843,3449.041043909261,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_588,Customer,1387.9624602080848,23.132707670134746,2775.9249204161697,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_589,Customer,1222.4142884588368,20.373571474313948,2444.8285769176737,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_590,Customer,1365.7243421773644,22.76207236962274,2731.448684354729,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_591,Customer,1360.6173752157943,22.676956253596572,2721.2347504315885,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_592,Customer,1174.905469256762,19.581757820946034,2349.810938513524,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_593,Customer,1607.8222341495416,26.797037235825695,3215.644468299083,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_594,Customer,1324.385955852362,22.073099264206032,2648.771911704724,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_595,Customer,1351.8077947700053,22.530129912833424,2703.6155895400107,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_596,Customer,1481.6304842313857,24.69384140385643,2963.2609684627714,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_597,Customer,1518.5360797208361,25.308934662013936,3037.0721594416723,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_598,Customer,1703.9313161630253,28.398855269383755,3407.8626323260505,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_599,Customer,1497.440035441383,24.95733392402305,2994.880070882766,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_600,Customer,1304.6031291855545,21.743385486425908,2609.206258371109,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_601,Customer,1188.9736204944109,19.81622700824018,2377.9472409888217,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_602,Customer,1424.8541907373963,23.74756984562327,2849.7083814747925,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_603,Customer,1273.89926491752,21.231654415292,2547.79852983504,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_604,Customer,1446.0064565463167,24.10010760910528,2892.0129130926334,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_605,Customer,1501.6435562429776,25.027392604049627,3003.2871124859553,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_606,Customer,1261.7560175353278,21.02926695892213,2523.5120350706557,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_607,Customer,1725.0599644916956,28.750999408194925,3450.119928983391,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_608,Customer,1613.1803607815216,26.886339346358692,3226.360721563043,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_609,Customer,1383.1472446842881,23.05245407807147,2766.2944893685763,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_610,Customer,1507.1328110630875,25.118880184384793,3014.265622126175,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_611,Customer,1482.1639664625925,24.702732774376543,2964.327932925185,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_612,Customer,1296.4576423130125,21.60762737188354,2592.915284626025,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_613,Customer,1594.205463122907,26.57009105204845,3188.410926245814,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_614,Customer,1491.3239363013406,24.855398938355677,2982.647872602681,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_615,Customer,1277.966056779527,21.299434279658783,2555.932113559054,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_616,Customer,1465.7876183140959,24.429793638568263,2931.5752366281918,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_617,Customer,1336.350538879728,22.2725089813288,2672.701077759456,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_618,Customer,1570.7702421591084,26.17950403598514,3141.540484318217,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_619,Customer,1713.551368616988,28.5591894769498,3427.102737233976,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_620,Customer,1502.7749752218726,25.04624958703121,3005.5499504437453,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_621,Customer,1487.466238135953,24.79110396893255,2974.932476271906,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_622,Customer,1192.052178726639,19.86753631211065,2384.104357453278,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_623,Customer,1103.3088142659421,18.3884802377657,2206.6176285318843,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_624,Customer,1277.3197692623949,21.288662821039914,2554.6395385247897,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_625,Customer,1393.9947300768977,23.233245501281626,2787.9894601537953,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_626,Customer,1280.0188320545742,21.33364720090957,2560.0376641091484,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_627,Customer,1205.909330543682,20.0984888423947,2411.818661087364,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_628,Customer,1302.9922006991656,21.716536678319425,2605.984401398331,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_629,Customer,1583.784006388929,26.396400106482147,3167.568012777858,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_630,Customer,1451.2583734861937,24.18763955810323,2902.5167469723874,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_631,Customer,1295.8751708164978,21.597919513608296,2591.7503416329955,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_632,Customer,1395.9607760537378,23.266012934228964,2791.9215521074757,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_633,Customer,1285.2527152080932,21.420878586801553,2570.5054304161863,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_634,Customer,1340.7375544300055,22.34562590716676,2681.475108860011,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_635,Customer,1469.3098760560317,24.488497934267194,2938.6197521120635,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_636,Customer,1325.1900805825007,22.08650134304168,2650.3801611650015,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_637,Customer,1402.5566651150018,23.375944418583362,2805.1133302300036,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_638,Customer,1494.8551751400075,24.914252919000127,2989.710350280015,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_639,Customer,1395.3176294273328,23.25529382378888,2790.6352588546656,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_640,Customer,1539.6234565705533,25.660390942842557,3079.2469131411067,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_641,Customer,1289.905652055051,21.498427534250848,2579.811304110102,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_642,Customer,1392.9175215127627,23.21529202521271,2785.8350430255255,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_643,Customer,1129.7901699851395,18.829836166418993,2259.580339970279,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_644,Customer,1422.6533083342322,23.710888472237205,2845.3066166684644,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_645,Customer,1129.2308282605275,18.820513804342124,2258.461656521055,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_646,Customer,1544.8352701752192,25.74725450292032,3089.6705403504384,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_647,Customer,1374.2412304539205,22.904020507565342,2748.482460907841,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_648,Customer,1332.9876317327683,22.21646052887947,2665.9752634655365,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_649,Customer,1436.2767703234722,23.93794617205787,2872.5535406469444,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_650,Customer,1485.132460584533,24.752207676408883,2970.264921169066,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_651,Customer,1632.406115630849,27.20676859384748,3264.812231261698,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_652,Customer,1413.3795492735603,23.556325821226004,2826.7590985471206,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_653,Customer,1377.6974257822073,22.96162376303679,2755.3948515644147,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_654,Customer,1521.9553679174605,25.365922798624343,3043.910735834921,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_655,Customer,1383.3844651699744,23.056407752832907,2766.768930339949,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_656,Customer,1150.9304631378955,19.18217438563159,2301.860926275791,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_657,Customer,1485.7055370575392,24.76175895095899,2971.4110741150785,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_658,Customer,1218.2901390840143,20.30483565140024,2436.5802781680286,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_659,Customer,1522.3557394301226,25.37259565716871,3044.7114788602453,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_660,Customer,1441.2386628988065,24.020644381646775,2882.477325797613,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_661,Customer,1593.3063587582737,26.555105979304564,3186.6127175165475,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_662,Customer,1602.6822628093778,26.711371046822965,3205.3645256187556,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_663,Customer,1332.650010095171,22.210833501586183,2665.300020190342,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_664,Customer,1479.6286319005185,24.660477198341976,2959.257263801037,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_665,Customer,1353.7212252749089,22.56202042124848,2707.4424505498177,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_666,Customer,1387.446959898959,23.124115998315983,2774.893919797918,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_667,Customer,1110.3210768678414,18.50535128113069,2220.6421537356828,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_668,Customer,1449.1796798349353,24.15299466391559,2898.3593596698706,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_669,Customer,1537.8156188495645,25.630260314159408,3075.631237699129,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_670,Customer,1470.5475170270945,24.509125283784908,2941.095034054189,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_671,Customer,1352.5965806817699,22.543276344696164,2705.1931613635397,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_672,Customer,1354.4132401965508,22.573554003275845,2708.8264803931015,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_673,Customer,1345.4083289616372,22.42347214936062,2690.8166579232743,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_674,Customer,1214.7384556046027,20.245640926743377,2429.4769112092054,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_675,Customer,1579.4528132903124,26.32421355483854,3158.905626580625,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_676,Customer,1322.1531762343193,22.03588627057199,2644.3063524686386,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_677,Customer,1348.6640737911307,22.47773456318551,2697.3281475822614,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_678,Customer,1376.9792451693097,22.94965408615516,2753.9584903386194,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_679,Customer,1435.202323728657,23.920038728810948,2870.404647457314,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_680,Customer,1568.2799230439052,26.13799871739842,3136.5598460878105,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_681,Customer,1514.3948998985982,25.23991499830997,3028.7897997971963,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_682,Customer,1683.177105759807,28.05295176266345,3366.354211519614,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_683,Customer,1432.09599114967,23.868266519161168,2864.19198229934,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_684,Customer,1565.1331556836742,26.085552594727904,3130.2663113673484,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_685,Customer,1643.5951943005666,27.393253238342776,3287.1903886011332,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_686,Customer,1392.4132172905447,23.20688695484241,2784.8264345810894,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_687,Customer,1321.2270699936187,22.02045116656031,2642.4541399872373,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_688,Customer,1280.8303217001649,21.347172028336082,2561.6606434003297,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_689,Customer,1446.6923326842627,24.111538878071045,2893.3846653685255,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_690,Customer,1392.8109054983502,23.21351509163917,2785.6218109967003,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_691,Customer,1304.754220143438,21.745903669057302,2609.508440286876,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_692,Customer,1367.2698826739702,22.787831377899504,2734.5397653479404,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_693,Customer,1355.5333204478447,22.59222200746408,2711.0666408956895,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_694,Customer,1629.2262497555992,27.153770829259987,3258.4524995111983,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_695,Customer,1499.9568732208847,24.999281220348077,2999.9137464417695,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_696,Customer,1635.399293652655,27.256654894210914,3270.79858730531,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_697,Customer,1246.6945266058137,20.778242110096894,2493.3890532116275,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_698,Customer,1384.7230025843485,23.07871670973914,2769.446005168697,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_699,Customer,1515.5251886242363,25.258753143737273,3031.0503772484726,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_700,Customer,1569.413049655797,26.156884160929952,3138.826099311594,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_701,Customer,2689.7824385329836,44.82970730888306,5379.564877065967,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_702,Customer,2597.341554508504,43.28902590847507,5194.683109017008,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_703,Customer,2780.521285136769,46.34202141894615,5561.042570273538,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_704,Customer,2721.9072416704485,45.365120694507475,5443.814483340897,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_705,Customer,2718.9286485127946,45.31547747521324,5437.857297025589,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_706,Customer,2730.3746841105462,45.50624473517577,5460.7493682210925,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_707,Customer,2611.6956509942306,43.528260849903845,5223.391301988461,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_708,Customer,2742.6044809291857,45.71007468215309,5485.208961858371,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_709,Customer,2688.251487322039,44.80419145536732,5376.502974644078,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_710,Customer,2717.163874488291,45.286064574804854,5434.327748976582,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_711,Customer,2682.565283964183,44.70942139940305,5365.130567928366,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_712,Customer,2589.2460683675617,43.154101139459364,5178.4921367351235,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_713,Customer,2695.527385844483,44.925456430741384,5391.054771688966,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_714,Customer,2717.1714077972347,45.28619012995391,5434.342815594469,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_715,Customer,2662.359920705056,44.372665345084265,5324.719841410112,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_716,Customer,2720.776525482596,45.34627542470993,5441.553050965192,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_717,Customer,2662.9324286816786,44.38220714469465,5325.864857363357,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_718,Customer,2743.497342432001,45.72495570720002,5486.994684864002,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_719,Customer,2658.3840163459936,44.30640027243323,5316.768032691987,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_720,Customer,2635.450577844457,43.92417629740761,5270.901155688914,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_721,Customer,2729.0217274685488,45.48369545780915,5458.0434549370975,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_722,Customer,2572.805980769236,42.880099679487266,5145.611961538472,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_723,Customer,2715.359828520013,45.25599714200021,5430.719657040026,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_724,Customer,2527.6850602655895,42.12808433775982,5055.370120531179,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_725,Customer,2724.758686293787,45.412644771563116,5449.517372587574,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_726,Customer,2770.8281419666814,46.18046903277802,5541.656283933363,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_727,Customer,2681.522529665197,44.69204216108662,5363.045059330394,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_728,Customer,2594.4294862998595,43.24049143833099,5188.858972599719,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_729,Customer,2683.885179727972,44.73141966213287,5367.770359455944,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_730,Customer,2657.737805757407,44.29563009595678,5315.475611514814,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_731,Customer,2662.735880843534,44.37893134739223,5325.471761687068,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_732,Customer,2659.0019249151183,44.3166987485853,5318.0038498302365,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_733,Customer,2707.084491068314,45.118074851138566,5414.168982136628,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_734,Customer,2582.1665475451946,43.03610912575324,5164.333095090389,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_735,Customer,2684.4885810019637,44.74147635003273,5368.977162003927,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_736,Customer,2447.7925083305836,40.796541805509726,4895.585016661167,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_737,Customer,2622.7938194013977,43.713230323356626,5245.5876388027955,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_738,Customer,2672.2837402000314,44.53806233666719,5344.567480400063,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_739,Customer,2681.8605658533183,44.69767609755531,5363.721131706637,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_740,Customer,2724.3198914836457,45.40533152472743,5448.6397829672915,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_741,Customer,2689.020518852668,44.81700864754446,5378.041037705336,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_742,Customer,2649.6486047549315,44.16081007924886,5299.297209509863,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_743,Customer,2721.8786799582463,45.36464466597077,5443.7573599164925,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_744,Customer,2643.485583485033,44.058093058083884,5286.971166970066,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_745,Customer,2618.760446072995,43.646007434549915,5237.52089214599,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_746,Customer,2700.3597178054893,45.00599529675815,5400.7194356109785,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_747,Customer,2688.417034083677,44.80695056806129,5376.834068167354,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_748,Customer,2715.811589684454,45.263526494740894,5431.623179368908,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_749,Customer,2652.691881361585,44.21153135602641,5305.38376272317,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_750,Customer,2713.373161803717,45.22288603006195,5426.746323607434,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_751,Customer,2666.914078296962,44.448567971616036,5333.828156593924,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_752,Customer,2679.6413169285206,44.660688615475344,5359.282633857041,Long Haul,$2.00/mi tier,FTL
Washington DC,DC,CUST_753,Customer,2561.482609237434,42.6913768206239,5122.965218474868,Long Haul,$2.00/mi tier,FTL
